`,Season,Year,Camera,Latitude,Longitude,Date_Deployed,Date_Stopped,Habitat,Folder,Photo_num,Date,Temp_C,Time,Species,Amount,Notes
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1120076,1/12/2019,6,23:38:28,Procyon lotor,2,1120091 great raccoon pic
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1120110,1/12/2019,7,23:39:25,Procyon lotor,2,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1130118,1/13/2019,10,19:14:16,Procyon lotor,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1140127,1/14/2019,10,3:43:39,Procyon lotor,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1140142,1/14/2019,10,19:53:38,Procyon lotor,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1140145,1/14/2019,10,19:59:23,Procyon lotor,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1150169,1/15/2019,8,17:45:55,Procyon lotor,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1190208,1/19/2019,7,4:02:13,Procyon lotor,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1190223,1/19/2019,11,18:16:40,Procyon lotor,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1190229,1/19/2019,10,18:36:16,Procyon lotor,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1200236,1/20/2019,8,4:44:20,Procyon lotor,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1230262,1/23/2019,8,22:27:09,Procyon lotor,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1230273,1/23/2019,7,23:35:30,Procyon lotor,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2030466,2/3/2019,8,23:15:20,Procyon lotor,2,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2030475,2/3/2019,8,23:41:06,Procyon lotor,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2110628,2/11/2019,5,20:27:51,Procyon lotor,3,great raccon pic with multiple individuals
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2120652,2/12/2019,5,0:08:25,Procyon lotor,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2120662,2/12/2019,10,20:29:46,Procyon lotor,1,"not sure this is a raccoon, could be a skunk...the fur is just popping into frame"
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2140679,2/14/2019,10,4:20:44,Procyon lotor,2,can see the second individual's eyes
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2190839,2/19/2019,5,22:29:24,Procyon lotor,2,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2220919,2/22/2019,5,4:28:11,Procyon lotor,2,"perhaps this is a pair of female friends hanging out every night, i often see 2"
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,101EK114,2280100,2/28/2019,10,21:59:26,Procyon lotor,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,101EK114,3040151,3/4/2019,7,3:04:08,Procyon lotor,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,101EK114,3040159,3/4/2019,7,3:40:39,Procyon lotor,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,101EK114,3040163,3/4/2019,7,4:44:15,Procyon lotor,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,8310190,8/31/2018,17,11:15:17,rodent,1,Sciurus griseus
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9130553,9/13/2018,16,11:59:47,rodent,1,Sciurus griseus
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9130556,9/13/2018,16,12:00:48,rodent,1,Sciurus griseus
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1140136,1/14/2019,10,12:00:58,rodent,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1190212,1/19/2019,10,10:06:54,rodent,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1190219,1/19/2019,12,11:29:43,rodent,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1220254,1/22/2019,8,8:32:02,rodent,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1250299,1/25/2019,11,9:24:01,rodent,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1280358,1/28/2019,11,18:36:27,rodent,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1290373,1/29/2019,11,10:36:16,rodent,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1290376,1/29/2019,11,28:35:00,rodent,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2080553,2/8/2019,5,0:31:57,rodent,1,2080556 is a CHUNKY rodent hahah
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2080559,2/8/2019,6,8:43:51,rodent,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2140685,2/14/2019,11,5:41:54,rodent,1,the chunky boy!
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2140694,2/14/2019,10,18:52:54,rodent,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2150739,2/15/2019,6,3:15:21,rodent,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2150751,2/15/2019,6,3:16:27,rodent,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2160766,2/16/2019,5,0:04:48,rodent,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2170788,2/17/2019,7,8:23:27,rodent,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2170791,2/17/2019,8,8:56:37,rodent,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2190826,2/19/2019,5,7:39:40,rodent,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2190829,2/19/2019,10,13:51:15,rodent,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2200850,2/20/2019,5,0:09:13,rodent,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2210887,2/21/2019,10,13:43:09,rodent,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2230988,2/23/2019,11,14:56:33,rodent,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,101EK114,2240027,2/24/2019,10,10:39:00,rodent,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,101EK114,2250034,2/25/2019,7,8:09:01,rodent,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,101EK114,2250043,2/25/2019,11,15:20:22,rodent,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,101EK114,2260073,2/26/2019,12,13:26:36,rodent,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,101EK114,3010109,3/1/2019,12,13:25:06,rodent,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,101EK114,3040166,3/4/2019,10,9:42:59,rodent,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,101EK114,3040172,3/4/2019,11,10:53:33,rodent,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,101EK114,3040175,3/4/2019,11,11:18:35,rodent,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,10280064,10/28/2018,12,19:34:15,Sylvilagus bachmani,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,11200316,11/20/2018,10,1:49:40,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,104EK113,7270814,7/27/2018,16,19:53:28,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,104EK113,7270822,7/27/2018,16,19:54:11,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,104EK113,7270832,7/27/2018,16,19:59:53,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,104EK113,7270838,7/27/2018,16,20:00:22,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,104EK113,7270850,7/27/2018,16,20:01:42,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,104EK113,7270859,7/27/2018,16,20:02:28,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,104EK113,7270862,7/27/2018,16,20:04:05,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,104EK113,7270874,7/27/2018,16,20:05:27,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,104EK113,7270892,7/27/2018,13,23:32:54,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,104EK113,7270898,7/27/2018,13,23:34:06,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,104EK113,7270901,7/27/2018,13,23:34:10,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,104EK113,7270913,7/27/2018,13,23:36:32,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,104EK113,7270916,7/27/2018,13,23:38:04,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,104EK113,7270925,7/27/2018,13,23:41:35,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,104EK113,7270928,7/27/2018,13,23:42:01,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,104EK113,7270937,7/27/2018,13,23:45:37,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,104EK113,7270946,7/27/2018,13,23:49:06,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,104EK113,7270955,7/27/2018,13,23:50:58,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,104EK113,7270964,7/27/2018,13,23:51:33,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,104EK113,7270973,7/27/2018,13,23:57:47,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,104EK113,7270976,7/27/2018,13,23:59:40,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,104EK113,7280985,7/28/2018,13,0:00:43,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,104EK113,7280991,7/28/2018,13,0:01:53,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,104EK113,7280994,7/28/2018,13,0:05:30,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,105EK113,7280004,7/28/2018,12,0:53:44,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,105EK113,7280011,7/28/2018,12,1:24:27,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,105EK113,7280022,7/28/2018,12,1:25:32,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,105EK113,7280025,7/28/2018,12,1:28:07,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,105EK113,7280049,7/28/2018,13,1:29:16,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,105EK113,7280070,7/28/2018,13,1:31:05,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,105EK113,7280091,7/28/2018,15,1:32:12,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,105EK113,7280094,7/28/2018,12,1:43:50,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,105EK113,7280118,7/28/2018,13,1:45:08,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,105EK113,7280151,7/28/2018,13,1:59:47,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,105EK113,7280166,7/28/2018,13,2:00:49,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,105EK113,7280175,7/28/2018,13,2:03:54,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,105EK113,7280193,7/28/2018,12,2:18:29,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,105EK113,7280208,7/28/2018,13,2:19:55,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,105EK113,7280226,7/28/2018,13,2:20:55,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,105EK113,7280259,7/28/2018,12,2:46:57,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,105EK113,7280274,7/28/2018,12,2:48:14,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,105EK113,7280283,7/28/2018,12,2:49:14,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,105EK113,7280295,7/28/2018,12,2:51:03,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,105EK113,7280299,7/28/2018,11,3:52:13,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,105EK113,7280307,7/28/2018,12,3:54:11,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,105EK113,7280325,7/28/2018,12,3:55:46,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,105EK113,7280337,7/28/2018,12,3:58:24,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,105EK113,7280349,7/28/2018,13,6:47:24,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,105EK113,7280359,7/28/2018,15,7:45:35,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,110EK113,7280749,7/28/2018,13,20:00:22,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,110EK113,7280757,7/28/2018,15,20:01:35,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,110EK113,7280769,7/28/2018,15,20:07:51,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,110EK113,7280781,7/28/2018,15,20:09:16,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,110EK113,7280796,7/28/2018,15,20:10:24,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,110EK113,7280808,7/28/2018,12,22:55:03,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,110EK113,7280820,7/28/2018,12,22:56:31,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,110EK113,7280823,7/28/2018,12,22:57:55,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,110EK113,7290838,7/29/2018,12,1:18:22,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,110EK113,7290841,7/29/2018,12,1:38:14,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,110EK113,7290857,7/29/2018,13,1:39:23,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,110EK113,7290863,7/29/2018,13,1:40:43,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,110EK113,7290871,7/29/2018,12,2:03:45,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,117EK113,7290613,7/29/2018,13,19:51:56,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,117EK113,7290625,7/29/2018,15,19:52:58,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,117EK113,7290634,7/29/2018,15,19:58:59,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,117EK113,7290640,7/29/2018,15,20:00:18,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,117EK113,7300646,7/30/2018,12,0:49:23,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,117EK113,7300664,7/30/2018,12,0:53:05,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,117EK113,7300667,7/30/2018,12,2:37:20,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,117EK113,7300676,7/30/2018,12,2:45:02,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,117EK113,7300697,7/30/2018,13,2:46:03,Sylvilagus bachmani,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,117EK113,7300701,7/30/2018,12,2:49:11,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7300025,7/30/2018,12,23:11:35,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7300028,7/30/2018,12,23:12:43,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7300046,7/30/2018,12,23:15:35,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7300055,7/30/2018,12,23:17:36,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7300064,7/30/2018,12,23:25:22,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7300079,7/30/2018,12,23:26:07,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7300085,7/30/2018,12,23:33:12,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7300100,7/30/2018,12,23:37:51,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310117,7/31/2018,12,0:23:55,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310142,7/31/2018,12,0:25:07,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310169,7/31/2018,13,0:26:13,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310182,7/31/2018,13,0:27:22,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310202,7/31/2018,13,0:29:11,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310217,7/31/2018,13,0:32:11,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310229,7/31/2018,13,0:34:15,Sylvilagus bachmani,1,7310238 is an adorable pic of a bunny looking at a moth lovingly
